lastUpdateTime:1651328430259
5007003	 Harikrishna, Pentala	哈里克利斯纳	IND	g	0	1986	31	2705	25	2726
5010608	 Gupta, Abhijeet	古普塔	IND	g	0	1989	104	2654	83	2667
5016690	 Negi, Parimarjan	奈吉	IND	g	0	1993	95	2656	78	2671
5018471	 Adhiban, B.	阿迪班	IND	g	0	1992	97	2648	0	0
5021596	 Sethuraman, S.P.	塞图拉曼	IND	g	0	1993	83	2664	0	0
5029465	 Vidit, Santosh Gujrathi	维迪特	IND	g	0	1994	23	2723	0	0
5056403	 Arpita, Mukherjee	 Arpita, Mukherjee	IND	wm	0	2001	72	2206	0	0
5058422	 Narayanan.S.L	纳拉扬南	IND	g	0	1998	78	2662	0	0
5082749	 Tarini Goyal	 Tarini Goyal	IND	wf	0	2001	93	2164	0	0
5082986	 Priyanka, K	 Priyanka, K	IND	wm	0	2001	62	2218	0	0
5091756	 Vaishali R	瓦伊莎丽	IND	wg	0	2001	8	2393	0	0
5202213	 So, Wesley	苏伟利	USA	g	16	1993	5	2776	15	2744
6351700	 Arda, Cagil Irmak	 Arda, Cagil Irmak	TUR	wf	0	2001	75	2201	0	0
6364063	 Caglar, Sila	 Caglar, Sila	TUR	wm	0	2004	52	2250	0	0
8600694	 Zhang, Zhong	章钟	SGP	g	14	1978	99	2651	0	0
8601160	 Ni, Hua	倪华	CHN	g	0	1983	72	2668	100	2653
8601429	 Wang, Yue	王玥	CHN	g	0	1987	69	2669	36	2713
8601445	 Bu, Xiangzhi	卜祥志	CHN	g	10	1985	28	2709	55	2693
8602883	 Wang, Hao	王皓	CHN	g	0	1989	18	2744	24	2729
8602980	 Hou, Yifan	侯逸凡	CHN	g	0	1994	100	2650	0	0
8603154	 Ma, Qun	马群	CHN	g	10	1991	75	2666	0	0
8603405	 Wei, Yi	韦奕	CHN	g	16	1999	22	2727	0	0
8603537	Zhou,Jianchao	周健超	CHN	g	15	1988	94	2654	0	0
8603677	 Ding, Liren	丁立人	CHN	g	28	1992	2	2806	34	2714
8603820	 Yu, Yangyi	余泱漪	CHN	g	6	1994	27	2710	66	2675
8604436	 Li, Chao b	李超	CHN	g	0	1989	59	2679	39	2711
8605653	 Chu, Ruotong	 Chu, Ruotong	CHN	wm	0	2001	69	2207	0	0
8607664	 Li, Yunshan	 Li, Yunshan	CHN	wm	0	2002	45	2262	0	0
8608059	 Zhu, Jiner	朱锦尔	CHN	wg	0	2002	2	2459	0	0
8610401	 Li,Xinyu	 Li,Xinyu	CHN		0	2002	90	2167	0	0
8614300	 Song, Yuxin	 Song, Yuxin	CHN	wm	0	2005	28	2290	0	0
8614750	 Ning, Kaiyu	 Ning, Kaiyu	CHN	wm	0	2004	17	2327	0	0
8615250	 Yan, Tianqi	 Yan, Tianqi	CHN		0	2002	71	2207	0	0
8618020	 Lu, Miaoyi	 Lu, Miaoyi	CHN		0	2010	55	2244	0	0
9301348	 Salem, A.R. Saleh	萨勒姆	UAE	g	0	1993	47	2690	0	0
10601457	 Amin, Bassem	阿明	EGY	g	1	1988	50	2686	95	2654
11600098	 Rausis, Igors	拉乌西斯	CZE	g	0	1961	47	2685	0	0
11600454	 Fridman, Daniel	弗里德曼	GER	g	3	1976	101	2652	101	2652
12401110	 Nguyen, Ngoc Truong Son	阮玉长山	VIE	g	0	1990	78	2662	87	2662
12401137	 Le, Quang Liem	黎光廉	VIE	g	0	1991	28	2709	38	2712
12408956	 Bach, Ngoc Thuy Duong	 Bach, Ngoc Thuy Duong	VIE	wm	0	2003	37	2271	0	0
12539929	 Maghsoodloo, Parham	马苏德鲁	IRI	g	0	2000	37	2699	0	0
12560715	 Zahedifar, Anahita	 Zahedifar, Anahita	IRI	wf	0	2003	66	2213	0	0
12571490	 Mahdian, Anousha	 Mahdian, Anousha	IRI	wf	0	2003	67	2212	0	0
12573981	 Firouzja, Alireza	菲罗兹亚	FRA	g	0	2003	3	2804	0	0
12924997	 Schneider, Jana	 Schneider, Jana	GER	f	0	2002	35	2272	0	0
12940690	 Keymer, Vincent	凯默尔	GER	g	6	2004	74	2667	0	0
12956830	 Schulze, Lara	 Schulze, Lara	GER	f	0	2002	39	2269	0	0
12971367	 Muetsch, Annmarie	 Muetsch, Annmarie	GER	wm	0	2002	57	2236	0	0
13300032	 Akopian, Vladimir	阿科皮扬	ARM	g	0	1971	93	2655	77	2667
13300474	 Aronian, Levon	阿罗尼扬	USA	g	12	1982	9	2765	2	2815
13300580	 Akobian, Varuzhan	阿科比扬	USA	g	0	1983	100	2654	96	2653
13300881	 Sargissian, Gabriel	萨吉西扬	ARM	g	11	1983	43	2694	59	2686
13301004	 Grigoryan, Karen H.	格里高尔扬	ARM	g	17	1995	83	2658	0	0
13301527	 Gharamian, Tigran	贾拉米扬	FRA	g	0	1984	98	2654	88	2659
13301616	 Petrosian, Tigran L.	彼得罗西扬	ARM	g	9	1984	71	2671	90	2660
13302485	 Melkumyan, Hrant	梅尔库姆扬	ARM	g	9	1989	87	2655	0	0
13306553	 Martirosyan, Haik M.	马尔蒂罗西扬	ARM	g	27	2000	94	2652	0	0
13308130	 Sargsyan, Anna M.	萨尔基斯扬	ARM	wg	0	2001	5	2402	0	0
13400630	 Gashimov, Vugar	加什莫夫	AZE	g	0	1986	19	2737	19	2737
13400924	 Radjabov, Teimour	拉迪亚波夫	AZE	g	0	1987	13	2753	27	2724
13401319	 Mamedyarov, Shakhriyar	马梅季亚洛夫	AZE	g	10	1985	11	2759	16	2743
13401378	 Guseinov, Gadir	古塞伊诺夫	AZE	g	11	1986	70	2668	0	0
13401653	 Mamedov, Rauf	拉乌夫-马梅多夫	AZE	g	0	1988	86	2656	86	2659
13402129	 Safarli, Eltaj	萨法尔里	AZE	g	8	1992	85	2662	91	2656
13402960	 Abasov, Nijat	阿巴索夫	AZE	g	4	1995	93	2652	0	0
13406396	 Balajayeva, Khanim	巴拉亚耶娃	AZE	wg	0	2001	11	2376	0	0
13413015	 Beydullayeva, Govhar	 Beydullayeva, Govhar	AZE	wm	0	2003	42	2263	0	0
13501470	 Azarov, Sergei	阿扎尔洛夫	BLR	g	0	1983	98	2658	92	2658
13502956	 Zhigalko, Sergei	谢尔盖-日加尔科	BLR	g	18	1989	74	2671	65	2678
13504398	 Kovalev, Vladislav	科瓦列夫	BLR	g	0	1994	99	2648	0	0
13509926	 Badelka, Olga	巴杰尔卡	BLR	m	0	2002	3	2440	0	0
